Fecha,DemReal,N_ano,Clasif_dia,Lab_previo_fest,Lab_post_fest,Huelga_General,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin,Ind_Indust1,Ind_Indust2,Ind_Indust3,Ind_Indust4,Ind_Indust5,Ind_Indust6,Ind_Indust7,Ind_Indust8,Ind_Indust9,Ind_Indust10,Ind_Indust11,Ind_Indust12,Ind_Indust13,Ind_Indust14,Ind_Indust15,Ind_Indust16,Ind_Indust17,Ind_Indust18,Ind_Indust19,Ind_Indust20,Ind_Indust21,Ind_Indust22,Ind_Indust23,Ind_Indust24,Ind_Indust25,Ind_Indust26,Ind_Indust27,Ind_Indust28,Ind_Indust30,Ind_Indust31,Ind_Indust32,Ind_Indust33,Ind_Indust34,Ind_Indust35,Ind_Indust36,Ind_Indust37,Ind_Indust38,Ind_Indust39,Ind_Indust40,Ind_Indust41,Ind_Indust42,Ind_Indust45,Ind_Indust46,Ind_Indust47,Ind_Indust48,Ind_Indust49,Ind_Indust50,Ind_Indust51,Ind_Indust52,Ind_Indust53,Ind_Indust54,Ind_Indust55,Ind_Indust56,Ind_Serv1,Ind_Serv2,Ind_Serv3,Ind_Serv4,Ind_Serv5,Ind_Serv6,Ind_Serv7,Ind_Serv8,Ind_Serv9,Ind_Serv10,Ind_Empleo1,Ind_Empleo2,Ind_Empleo3,Ind_Empleo4,Ind_Cemento,Ind_Precios1,Ind_Precios2,Ind_Precios3,Ind_Precios4,Ind_Precios5,Ind_Precios6,Ind_Precios7,Ind_Precios8,Ind_Precios9,Ind_Precios10,Ind_Precios11,Ind_Precios12,Ind_Precios13,Ind_Precios14,Ind_Fabr1,Ind_Fabr2,Dia_sem_SIN,Dia_sem_COS,N_mes_SIN,N_mes_COS,N_semana_SIN,N_semana_COS,N_dia_mes_SIN,N_dia_mes_COS
2014-01-01,552505.0,2014,Festivo,0,0,0,1.0755251,0.6868828,0.3213974,0.1930909,1.8373,0.8179335,1.3227921,0.7996547999999999,1.4679075999999998,0.7652368,0.3832156,0.0987086,1.0008278,0.4048676999999999,0.5405008,0.2894681,0.8380317999999999,0.3775392999999999,2.1708703,0.7977074999999999,2.3808146999999997,1.262967,0.4403317,0.2122584,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,1.0,0.0,1.0
2014-01-02,676599.0,2014,Laborable,0,1,0,0.9939901,0.7739381,0.3229632999999999,0.2476296,1.7854389,1.1495258,1.3659689,1.0115805,1.5355618,0.9301202,0.4834431,0.2012956,0.9780132,0.6401233,0.5949901999999999,0.4855321999999999,0.9011873,0.5495006,2.6236679,1.5053179999999995,2.7506918,1.9062936,0.5553944,0.3207612999999999,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,1.0,0.20129852008866006,0.9795299412524945
2014-01-03,683165.0,2014,Laborable,0,0,0,1.1405968,0.7018835,0.3656260999999999,0.2440999999999999,2.0634871,1.2273809000000002,1.6637110000000002,1.0944977,1.5062886,0.9169547,0.4765900999999999,0.2457506,1.1329175,0.7065981000000001,0.6500017,0.4816966,0.8949483,0.5896885999999999,2.7432846000000004,1.4731103999999997,3.1863265,2.1841691,0.5803177999999999,0.3199159,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,1.0,0.39435585511331855,0.9189578116202306
2014-01-04,644653.0,2014,Laborable,0,0,0,1.1966528,0.7113743,0.3520156,0.2037227999999999,2.122515,1.0414164,1.6108947,0.8923705000000001,1.2599618,0.5883691,0.4036337,0.2052185,1.1933007999999998,0.4843453,0.6228015,0.2628906999999999,0.7547283000000001,0.3187699,2.4328877,0.6909775,2.8277453,0.9473792,0.4304349999999999,-0.0198939,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,0.5712682150947923,0.8207634412072763
2014-01-05,608007.0,2014,No Laborable,0,0,0,1.0368132,0.5388836,0.333919,0.1561923999999999,1.7579505999999998,0.9089112,1.4119478,0.6037226,1.5295413,0.6769451000000001,0.3959085,0.1549782999999999,0.970069,0.3215784,0.5701999999999999,0.1826141,0.8559983999999998,0.3344097,1.9343285,0.6033989999999999,2.2435597,0.8102350999999998,0.4859406999999999,-0.0208534,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,0.72479278722912,0.6889669190756866
2014-01-06,573732.0,2014,Festivo,0,0,0,1.1331221,0.3943632999999999,0.3179212999999999,0.1553247999999999,1.9693504,0.8103615000000001,1.5383734,0.4933696,1.5004455,1.1075989000000002,0.4303344999999999,0.1807355,1.139846,0.3298132,0.6499589,0.2026808,0.9143776,0.5734974,2.6654525,1.2324668,2.8784105,1.2321126000000002,0.5524047,0.2977483,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.0,1.0,0.0,1.0,0.12053668025532305,0.992708874098054,0.8486442574947509,0.5289640103269624
2014-01-07,716620.0,2014,Laborable,0,1,0,1.1242269,0.415768,0.3288166999999999,0.1615229,1.9439431000000005,0.6497003,1.4708645,0.4168265,1.607628,0.9731066,0.4310792,0.1887035,1.0836325,0.2650699,0.6539805,0.2744213,0.9243204,0.5700603999999999,2.7428221,1.3272162,3.2028865,1.3933277999999998,0.6079125,0.3368623,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.12053668025532305,0.992708874098054,0.9377521321470804,0.3473052528448203
2014-01-08,733762.0,2014,Laborable,0,0,0,1.1335041,0.5091794,0.3796474999999999,0.1431484,1.6679678999999998,0.4572972,1.4941163999999998,0.4014366,1.6825075,1.0509329,0.399538,0.1889655,1.111799,0.1250144,0.7828564,0.2378355,1.0512284,0.6204569999999999,2.6428141,1.1733442,3.2863466000000003,1.0487590999999998,0.7021147,0.2942138,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.12053668025532305,0.992708874098054,0.9884683243281114,0.1514277775045767
2014-01-09,741304.0,2014,Laborable,0,0,0,1.0590099,0.4425397999999999,0.3712729,0.1470819,1.411523,0.5694431999999999,1.4314086,0.4432146,1.3672434000000002,0.8062846,0.348481,0.1385221999999999,1.0024563000000002,0.1920731,0.7678837000000001,0.2800322,0.8495895,0.4169519,2.539024,0.9225715,3.2027818000000003,0.9790778,0.7511336000000001,0.2099427999999999,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.12053668025532305,0.992708874098054,0.9987165071710528,-0.05064916883871264
2014-01-10,740348.0,2014,Laborable,0,0,0,0.9647451,0.5804333,0.3261829,0.177385,1.2887687,0.8587366000000001,1.2237653,0.6404077,1.2669164,0.676246,0.3382950999999999,0.2118499,0.7923854,0.299381,0.678041,0.2704537999999999,0.7784610000000001,0.2727673999999999,2.090287200000001,0.7878301,3.0075281,0.8966508999999998,0.752583,0.1341645,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.12053668025532305,0.992708874098054,0.9680771188662043,-0.2506525322587204
2014-01-11,668496.0,2014,Laborable,0,0,0,1.0292948,0.6248159999999999,0.3371942999999999,0.1672956,1.4782517000000002,0.9185915,1.4548376999999997,0.6761897000000001,1.3237873,0.5964923000000001,0.3761226,0.2466557,0.7893759,0.3759918,0.68621,0.2523563,0.6668358999999999,0.2389449,2.1226182,1.0511272,2.7698517,1.1758293999999998,0.6280901,0.0917021,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.12053668025532305,0.992708874098054,0.8978045395707416,-0.4403941515576344
2014-01-12,623496.0,2014,No Laborable,0,0,0,1.1738468,0.5865757,0.336835,0.2214225999999999,1.7954772,0.7481042000000001,1.4513135,0.783803,1.4048575,0.7130747999999998,0.4326929,0.2222586999999999,1.0981191,0.2044361,0.6048995999999999,0.2605638,0.8161387000000001,0.3109877999999999,2.2716522,0.9490659,2.357465,0.803213,0.5460365000000001,0.0228528999999999,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.12053668025532305,0.992708874098054,0.7907757369376985,-0.6121059825476629
2014-01-13,747596.0,2014,Laborable,0,0,0,0.8985905999999999,0.5223173999999999,0.3032324999999999,0.188459,1.55279,0.8508170999999999,1.3171781,0.6175773,1.2076539,0.6203546999999999,0.3949768999999999,0.1597493999999999,0.7814042,0.4118619999999999,0.4941576,0.2637042999999999,0.6633247999999999,0.3167451,1.8280842,0.7894015999999999,2.3726717,1.0923637000000002,0.3565424,0.0540717999999999,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.0,1.0,0.0,1.0,0.23931566428755774,0.970941817426052,0.6513724827222223,-0.758758122692791
2014-01-14,764042.0,2014,Laborable,0,0,0,0.9863107,0.4977755,0.3398972,0.1996212,1.7163581,0.7884930000000001,1.3886239,0.6733257,1.1938071,0.8482126000000001,0.3550405,0.1250734999999999,0.8327679999999998,0.3689795999999999,0.5566483999999999,0.2770015,0.6249703999999999,0.4101531999999999,1.9462669,0.6175995,2.6508922,1.0833959,0.4876239999999999,0.0925974,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.23931566428755774,0.970941817426052,0.48530196253108104,-0.8743466161445821
2014-01-15,758077.0,2014,Laborable,0,0,0,1.0495972,0.7310717999999999,0.3301804,0.2276672,1.8267581,0.7821067,1.3799138999999998,0.7162235,1.3717064,0.7949463,0.3521972,0.1290198,0.9724113,0.3584308,0.5410195,0.3632077999999999,0.7863846,0.4025371999999999,1.8489371,0.82381,2.4553437,1.3160367,0.4783973,0.1824812,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.23931566428755774,0.970941817426052,0.29936312297335804,-0.9541392564000488
2014-01-16,758186.0,2014,Laborable,0,0,0,0.8976629,0.5588025999999999,0.307341,0.1626947,1.5740063999999998,0.9738322,1.2451745,0.6642704,1.2199681999999998,0.6414555000000001,0.4018023,0.248113,0.8833606,0.4139961,0.5245971,0.2232148,0.7116432,0.3798347999999999,2.0441733,1.1790628999999997,2.3528961,1.1376888,0.3956692,0.0503399,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.23931566428755774,0.970941817426052,0.10116832198743228,-0.9948693233918952
2014-01-17,753543.0,2014,Laborable,0,0,0,0.7660100000000001,0.4085909,0.2996569999999999,0.135649,1.6247813000000002,0.6532158,1.1591869,0.5343443,1.2501034,0.7381558,0.4164465999999999,0.1680118,0.8940331000000001,0.2116172,0.4716210999999999,0.1887422,0.7163333,0.3556595999999999,2.1239772999999995,0.7267486000000001,2.2027117,0.6647277999999999,0.3194777,0.0025835999999999,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.23931566428755774,0.970941817426052,-0.10116832198743204,-0.9948693233918952
2014-01-18,680051.0,2014,Laborable,0,0,0,0.9045409,0.5701137000000001,0.3036268,0.161735,1.6266129000000005,0.7802508,1.3000362,0.7292719000000001,1.0796865,0.4564281999999999,0.4112441,0.1371874,0.8093773999999999,0.3185528999999999,0.506841,0.2446634,0.5903485,0.2635573999999999,1.7453184000000002,0.8339519999999999,2.1205939000000003,1.0197580999999998,0.3022832,0.0105207,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.23931566428755774,0.970941817426052,-0.29936312297335776,-0.9541392564000489
2014-01-19,635207.0,2014,No Laborable,0,0,0,0.8421917,0.5674827,0.2922709,0.1544304,1.4341413,0.7475148,1.1427063999999998,0.4824870999999999,0.9488034,0.3639966,0.3580134,0.2063048,0.6916367999999999,0.2562043,0.4275583999999999,0.1536039,0.4830554999999999,0.1303214999999999,1.6682211,0.5987235,1.7640422000000002,0.6639116999999999,0.2269179,-0.0536239,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.23931566428755774,0.970941817426052,-0.4853019625310808,-0.8743466161445822
2014-01-20,760010.0,2014,Laborable,0,0,0,0.8421206,0.4193303999999999,0.3018697999999999,0.1209044,1.5957465,0.7951266,1.2425659,0.4096212,1.0193655,0.5162515,0.3585992,0.1419841999999999,0.7831966,0.2598334,0.4932238,0.1128969,0.4789287,0.1942807999999999,1.8173225,0.4919765,2.1868805,0.5268683000000001,0.2740678,-0.059367,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.0,1.0,0.0,1.0,0.35460488704253557,0.9350162426854148,-0.651372482722222,-0.7587581226927911
2014-01-21,783174.0,2014,Laborable,0,0,0,0.9329472,0.5028994,0.3049408999999999,0.1380311,1.6107931,0.5746175,1.2419534,0.5754794999999999,1.1768615,0.5916188,0.385866,0.0862305,0.8365723999999999,0.1803304,0.4636073999999999,0.1924815999999999,0.6400311,0.251604,1.8984665,0.3826577,2.1656115,0.302967,0.2921129999999999,-0.0572543,92.714,94.924,88.609,88.971,118.756,84.423,95.362,100.554,97.371,81.746,84.518,83.76,96.686,84.443,98.412,80.262,115.607,97.054,71.4,89.857,110.579,66.315,86.118,122.314,101.266,107.857,166.344,83.499,79.546,88.361,89.414,75.846,78.366,82.511,100.025,80.509,84.468,75.455,91.285,89.591,131.309,129.838,88.283,89.404,85.058,89.76,86.342,78.582,105.105,87.553,84.714,111.76,78.839,101.2,102.285,79.25,99.59,114.437,99.231,91.033,84.232,111.175,120.268,16258042.0,6158894.0,367860.0,4333478.0,999.93,101.512,98.031,97.909,107.682,106.155,100.848,100.095,107.607,102.953,102.25,97.984,97.195,95.885,101.512,40.0,334.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.35460488704253557,0.9350162426854148,-0.7907757369376986,-0.6121059825476627
