Fecha,A3_TmaxC,A3_TminC,A4_TmaxC,A4_TminC,B3_TmaxC,B3_TminC,B4_TmaxC,B4_TminC,C1_TmaxC,C1_TminC,C2_TmaxC,C2_TminC,C3_TmaxC,C3_TminC,C4_TmaxC,C4_TminC,D1_TmaxC,D1_TminC,D2_TmaxC,D2_TminC,D3_TmaxC,D3_TminC,E1_TmaxC,E1_TminC
2017-07-24 00:00:00,0.04366655626876712,0.028057585111232877,0.015162668140821917,0.009435385620547946,0.07962926352849316,0.05286787635534247,0.07370135340767124,0.041036110415068494,0.05754049993972603,0.04299011291972603,0.0204227397888454,0.013652861060861058,0.05813539136869863,0.034550547643150686,0.05011224821178083,0.026101595841643836,0.039128666635114155,0.02965566216616438,0.17712592226113366,0.10045512247368919,0.2494757907079691,0.14934135913622396,0.049254771489777784,0.025042369143555558
2017-07-25 00:00:00,0.04221961395123288,0.02906924275479452,0.015508090363013698,0.009712473990684931,0.07473021233123288,0.05428762258520548,0.07166489661753425,0.04418006896712328,0.060182365903013686,0.04034310126931507,0.019660937957925635,0.014938342086497063,0.05587047496226027,0.034944985061198634,0.05125185203780821,0.026737337044931506,0.04067098055424658,0.027101268844566206,0.1605507792952291,0.09593837648357109,0.2370890712896248,0.13133062933322218,0.04834729457288889,0.02058436494177778
2017-07-26 00:00:00,0.04309268200109589,0.030882939532602734,0.0137647254169863,0.01002928877589041,0.07659141389972603,0.05215001009424657,0.06907984221232877,0.04181319443890411,0.0635993229249315,0.03907288925205479,0.019476852343444227,0.014291083870254405,0.0578177370705137,0.03274364114041096,0.05050169183616438,0.027052005382191782,0.04786268934155251,0.02428795507429224,0.16707243245227205,0.0964829123198772,0.252738847403383,0.13198840972612272,0.05620202763466667,0.021020119182222224
2017-07-27 00:00:00,0.04453531908958904,0.030946590159452055,0.014742304497260272,0.009920840694520547,0.08166948309863013,0.05372119778739727,0.07383727002849316,0.04328097072684931,0.06494169626958905,0.039283749207671234,0.020887590656555773,0.013506186900587084,0.06273419117359588,0.033250772552842464,0.05187071618136986,0.02735047573287671,0.050291375502785396,0.025271834502374434,0.1825737525920265,0.10531456055939535,0.279939363237451,0.15530161081703397,0.06142506500977778,0.026945873792444446
2017-07-28 00:00:00,0.043651429058630134,0.029122778302465752,0.015183345021917809,0.009892959795616437,0.08102176212575342,0.05733066843397261,0.07707341791780821,0.04145710977945206,0.06626839762876711,0.043940663984109576,0.021139068728962814,0.01562981383953033,0.06088724775835616,0.03576534097643836,0.05356118028520548,0.027450701780547947,0.0492997315494064,0.03160152342237443,0.18800638452478038,0.11354881320966463,0.28433331843311505,0.16277054764957713,0.060940274381777786,0.02816721362311111
2017-07-29 00:00:00,0.044893642271780825,0.029303674012328768,0.01499328904136986,0.010522178592602738,0.0792032888509589,0.05688369042410958,0.07530094726712329,0.041789662950410957,0.0702836582408219,0.04539272990547945,0.020960756244618396,0.014799192631898238,0.06123242303924658,0.0358252768110274,0.05289777409232877,0.02755198666739726,0.05475456896776256,0.030899183664794525,0.1897301230077468,0.11182235388047237,0.2819791171114712,0.1609821282070042,0.06137801151066667,0.029530730992
2017-07-30 00:00:00,0.04487952632410959,0.030260551666301372,0.016015233580547943,0.010760141905205479,0.08172524735095892,0.055733067645205484,0.07637459628164384,0.04369766731671233,0.05855718921698629,0.043910160645205476,0.02183912294031311,0.015249399909197651,0.061919941344554794,0.034794732027157535,0.0526332831460274,0.0279578149430137,0.046764639249497725,0.029872170786118722,0.19578044757174304,0.1197045512263864,0.282804618997713,0.16298199654413348,0.05825704748577778,0.03002089350711111
2017-07-31 00:00:00,0.043340919936712324,0.030865475618904112,0.014683425458356165,0.010113618738356164,0.07849806827972604,0.056852957372328775,0.07082498177671233,0.04217277924465754,0.05638874062109589,0.0421843854928767,0.022155456435225047,0.016875259974951075,0.05859735574369862,0.035776557499589044,0.047836667647123285,0.025187592346027392,0.04343419359899543,0.02890234880420092,0.18767238972009445,0.11320266708555503,0.26412471293412754,0.15559995237110183,0.05321168510622222,0.027105743746666664
2017-08-01 00:00:00,0.04559669550136986,0.030197220127123288,0.014512060651780822,0.010449215514794519,0.07834065251342466,0.06012482344465753,0.0690250867679452,0.04502933062219178,0.05969342090109589,0.03921469567150684,0.021790544864774948,0.01729647854618395,0.054130918224657536,0.036576339476301366,0.04400728725479452,0.024688245076986304,0.042945721766484014,0.0283897672383105,0.18102146441672184,0.1153685077663864,0.24883440892209657,0.1523618927409649,0.05397622682355556,0.02760384805422222
2017-08-02 00:00:00,0.0453819323169863,0.028556277414520544,0.015217678855342467,0.010220765923835617,0.08109561619452055,0.06126547350657535,0.0729795329139726,0.0428339362630137,0.0684429231169863,0.0372405830920548,0.02319624052544031,0.016472038907827787,0.057166768092773976,0.03512867672205479,0.04938935392356164,0.022996870178356166,0.05316906487666667,0.02690464106474886,0.19639291039349083,0.11925937168081249,0.2677067108942227,0.1543026263041096,0.0605619693,0.02634900389333333
2017-08-03 00:00:00,0.046358755404931506,0.029472373209589044,0.015836389849863013,0.010405205961369863,0.09076801277369864,0.05786727817068493,0.08059573344876711,0.04314073905890411,0.06670190054082191,0.04440683549945205,0.024724284653816046,0.016917787391193737,0.06542087753869863,0.03511143567719178,0.0525688548739726,0.024894944001643833,0.05162678246940639,0.03212672234187215,0.20445285399778934,0.12515811585000475,0.27935300160550336,0.15793251285353188,0.061709406434666665,0.029985696384000005
2017-08-04 00:00:00,0.048070074130684926,0.02909086217178082,0.016932210548493153,0.011220551051506848,0.08554664130164383,0.05911086836986301,0.08211184170082192,0.045963850048493154,0.0703699376580822,0.04698841087890412,0.0235486213925636,0.016638776331702545,0.06465941962027397,0.03640307119428082,0.056138684496712325,0.0299683413490411,0.053090530988904115,0.033680686200136985,0.20905720518257911,0.1243094775220595,0.2871659033783205,0.1716949024344729,0.06420505413155556,0.03258026666533333
2017-08-05 00:00:00,0.04883812060986301,0.031713811919726026,0.016166738861369864,0.01141154220438356,0.08342509855671233,0.059123140972602746,0.07856526077972605,0.04841381991534247,0.058486918604109595,0.04306117887808219,0.02342661590900196,0.01727648859217221,0.06280803797195207,0.03691913532424658,0.054754163766575346,0.03098991196273972,0.04022010238520548,0.030280904977351603,0.199811423295522,0.12879751841633444,0.2909604578873615,0.1821303772149851,0.05806474484844445,0.03140539331688889
2017-08-06 00:00:00,0.04774075356328768,0.03137817341643836,0.01617077163863014,0.010436464280547945,0.08030122043726029,0.06083580968465754,0.07724411264027398,0.04565729515917809,0.06317354420438355,0.04216953998739725,0.022358667997847356,0.01668271233933464,0.0586923896205137,0.036949668567808215,0.05298870552739725,0.027500837332876713,0.04228721187187214,0.027954893949132427,0.18463050045576762,0.11823063620262637,0.2703987235206433,0.16090565015978564,0.05460603451333333,0.026550084480888882
2017-08-07 00:00:00,0.04669794069041095,0.03376445829315068,0.015831213266027395,0.011172393358356163,0.07938824188328768,0.06081579797863013,0.07560159658,0.04662550533452055,0.05700942427068492,0.03946880713698629,0.021685665024853227,0.015763986096673187,0.06072338470537672,0.0377410100264726,0.05209148575917808,0.02822191003150685,0.04439859553890411,0.0269495927503653,0.1817812800637978,0.11566637820851204,0.2730698570281358,0.16152030520986302,0.05663054655066667,0.02632663581955556
2017-08-08 00:00:00,0.05048160866027397,0.03179673053287671,0.01533704464410959,0.010329101097260273,0.08430089357890411,0.059273750353424644,0.0723987123531507,0.044460321214246576,0.0561321383939726,0.03635934313123288,0.020733936376125243,0.01528151212739726,0.059574346410890405,0.03492937811863014,0.04535532791780822,0.02440886279671233,0.03935391664840183,0.0238479800130137,0.15734637916609354,0.10387885845877186,0.22997850555699825,0.13601195598032165,0.044478631437333334,0.019788957057333335
2017-08-09 00:00:00,0.04371727157232877,0.029670642015890408,0.014235890272328768,0.009383776871506851,0.07538364497342466,0.05425872796931507,0.06593656356246574,0.0388056630479452,0.05470155246136985,0.03504821186273972,0.019074084224853228,0.012714582103522503,0.05255414732630137,0.030573783923904113,0.044151234670958904,0.021683755116438354,0.03586485283826484,0.022548764431552515,0.1544076701753897,0.08305545884150213,0.21775797088626564,0.11983415469913045,0.03902641857333333,0.016010824212444447
2017-08-10 00:00:00,0.04186053232219178,0.03015555464082192,0.014633743507945204,0.009619391207945206,0.0691195858090411,0.04498158037945206,0.06642945092465753,0.03571208598465753,0.057892113401917814,0.034188879282739726,0.018675746099999998,0.011477707953620353,0.05094023364842466,0.027125873083561645,0.04447938148383561,0.023140399208219174,0.036760001136757994,0.022288517333059362,0.1493709062339915,0.07369743279877183,0.20568473761789166,0.09783888271211438,0.04179237389599999,0.011528052676
2017-08-11 00:00:00,0.043296598659178086,0.032030886884109586,0.015197799693424658,0.009587924254520548,0.0698981229090411,0.04649310849616438,0.06881210311095891,0.04009122309397261,0.062098172016712326,0.033872068553698634,0.018212824845401175,0.012379261425048922,0.052385657598150684,0.027681585991575344,0.04731028618630138,0.022228391093424654,0.04150283725753425,0.019792988188630137,0.15333215901202646,0.0784543329861691,0.22030150460385947,0.10500680032757596,0.048015141987555555,0.015196942360444447
2017-08-12 00:00:00,0.043415085729589034,0.03039691746438356,0.015421855692602737,0.00963216698739726,0.0718778729109589,0.04627858830931507,0.07029473661178082,0.040088763664383555,0.06673114151643834,0.03314481993150686,0.019034874067514675,0.013022060847358121,0.05426848657479452,0.028931145484006847,0.04919184340575342,0.024365920270410957,0.046437930461461184,0.02042230863607306,0.16778020897246101,0.09022905904117146,0.24299612229684345,0.12279069714727817,0.055434759019111116,0.01857452832666667
2017-08-13 00:00:00,0.04312440177013699,0.031805532443561636,0.015486662398630138,0.009367724307123288,0.07251799468821918,0.047760193366027395,0.07108647166876712,0.04068225446027397,0.06904993588164385,0.03703249410876712,0.02006499423072407,0.012929452509001956,0.05559071439938356,0.029759640972465758,0.051018904200273975,0.025888315378630133,0.04935029549945206,0.024094749483789955,0.1735678323019745,0.10134338964103921,0.25536970287182853,0.13888331548173918,0.05904038398222223,0.02422311199155556
2017-08-14 00:00:00,0.04366347584547945,0.032840868846849315,0.015630948934520546,0.010026785164931506,0.07453542648958905,0.05138660020438356,0.07011940284547946,0.04271259949424658,0.07268890467835618,0.04167541533342465,0.02029816061506849,0.013393161841682976,0.05474410315726028,0.031191232710342465,0.05039591734246576,0.026978974444109592,0.05923731239821917,0.027993776448173514,0.18375735433246104,0.1064538787618139,0.2642956975174271,0.14888632939094704,0.06265205999733334,0.028891831366222222
2017-08-15 00:00:00,0.045475076462739725,0.03249496062958904,0.01530207999890411,0.010106824625479452,0.07562539806575343,0.05368116946630138,0.07338583951835617,0.04533203436876712,0.05994614546520547,0.043997693934520556,0.02043583602328767,0.013747925270450096,0.05814590756229452,0.03349176748417808,0.049932457963013696,0.026773002867945206,0.046279183103150684,0.03133976060283106,0.17966793590798297,0.1048293452246103,0.26381786605791546,0.15767435287611675,0.05738489396888888,0.031250939617333336
2017-08-16 00:00:00,0.043932967474520544,0.03099269341890411,0.015474662247671231,0.01046246256219178,0.07787470351424658,0.057426517461369855,0.07533400720438356,0.04312958326301369,0.06629459591260274,0.03969516359260274,0.020262953684931508,0.01586464801702544,0.05874624468202055,0.03531473937815069,0.05053207311835617,0.025960709082191783,0.0480986596937443,0.027878291739132418,0.18272915360649977,0.10948604831589043,0.2632305231705778,0.15126384467540208,0.05739077437644444,0.026365880628888894
2017-08-17 00:00:00,0.04507187728136986,0.030774643631506848,0.014991148699452056,0.010684174494246574,0.07870448854876713,0.05888651046465754,0.07548793018794521,0.04250366088712329,0.06886138522520549,0.04355507709917808,0.02169611949589041,0.015103262479843445,0.059152236131438364,0.03631652283660959,0.052853299628493146,0.02715989433589041,0.05283303487684931,0.02670012271214612,0.1901318362781389,0.11293735599115731,0.27334737268390713,0.15938954072998215,0.062330357677777774,0.02793020214133333
2017-08-18 00:00:00,0.04509762029287672,0.032429385658630135,0.01484737024931507,0.010274272017260272,0.07955711535150686,0.0562575127780822,0.07491885941698631,0.044744812418356164,0.06565859124849314,0.04536286906986301,0.021576737448336596,0.015114512883561644,0.06156377454599315,0.03513173117143836,0.05328463015835616,0.02819609881506849,0.04584909016497717,0.0312248462586758,0.18582141383982995,0.11871538741283892,0.27558969425963076,0.16523074118480052,0.05725773314177778,0.029997204645333335
2017-08-19 00:00:00,0.04351346782219179,0.031111263943013695,0.016664751262465752,0.01045907041479452,0.07701798257123289,0.05890979159205479,0.07583209815013699,0.04600855668575342,0.0655420405860274,0.04025878049643836,0.020139262080821917,0.016556407772015655,0.05808290884061643,0.036385818899143836,0.053806567069315074,0.028658518665479447,0.04313877925118721,0.028240397813150686,0.1680836455462352,0.1124097068902031,0.2634798185865873,0.15821086673424659,0.055457267021333335,0.02671207383911111
2017-08-20 00:00:00,0.045419137939452056,0.03396868176630137,0.015909637652054796,0.010300717021643835,0.0758440222109589,0.05727068976986301,0.07392300888575343,0.04632797326273973,0.07249622445232877,0.03810086102931507,0.020007509040117416,0.01552238649138943,0.05773291281732877,0.03404679693804794,0.054726125447671234,0.02923186559780822,0.04780748999511416,0.02385275721283105,0.17038838727666508,0.10733237577059047,0.2655222301658845,0.15529357450170342,0.05955352206533333,0.02425167104577778
2017-08-21 00:00:00,0.04524632742027397,0.03363589541589042,0.015500262896986302,0.010798373517260275,0.07560952468136986,0.05542749210958905,0.07220548758657534,0.04651066568164384,0.08358919938657534,0.03970107915150685,0.02093679971819961,0.01433006100782779,0.057728485834520546,0.03419721591363013,0.05158083884164383,0.03082114458383562,0.06259499060863014,0.02341864335977169,0.1869926691939915,0.10702234391937647,0.2702745930506492,0.15846926953079216,0.06710436126177778,0.027986129151555555
2017-08-22 00:00:00,0.04632093860684931,0.030489121528767125,0.015338507538356165,0.00999763527890411,0.0768288421268493,0.05193026668767123,0.07244697068164382,0.04293327561863014,0.06725500246794522,0.044812535284657534,0.02084662892367906,0.014515157247358119,0.06018849886705479,0.03168560631208904,0.051266881761095895,0.030164390733150682,0.0574204733513242,0.030923589609771693,0.18651402895731697,0.11534662664704769,0.2753973016773794,0.1669989334611793,0.06505514332177778,0.03340643491733333
2017-08-23 00:00:00,0.045637509269041095,0.02935818891369863,0.014773074366849315,0.010262627771780821,0.07651401059424656,0.051448920481095894,0.07331079991616439,0.0415405487509589,0.06471764659890411,0.04344623930657534,0.021031261741878665,0.014329524276908024,0.05920954783962329,0.0319963923180137,0.05181510298684931,0.028021165065753424,0.04719543175123288,0.02884921348538813,0.18604570708432686,0.11320803478713272,0.27084271331120907,0.16713830166318047,0.061257679874222225,0.03244482275688889
2017-08-24 00:00:00,0.04392832352164383,0.029534541306027395,0.014801303807671234,0.009379513369315067,0.07786347162821919,0.05342892329863014,0.07243646533369863,0.041484678954246575,0.0629676997369863,0.04513981853424657,0.021593038359099804,0.01442985106771037,0.058274076308527385,0.03287041485267123,0.04971872049342465,0.025807216021643833,0.049516936581735164,0.031643021406803654,0.18762388197582433,0.11475542274865375,0.26887809698975584,0.15930411496412156,0.05900590015288888,0.031101420955111113
2017-08-25 00:00:00,0.04524496025232876,0.03105302307945205,0.01467904904821918,0.010282298299452056,0.07697917905589043,0.05359928420630137,0.07040338350931508,0.04314582973452054,0.0643660274758904,0.042912474747123286,0.02167049517632094,0.014309118029158512,0.05853338387332191,0.03360982223410959,0.05037826144054795,0.026060011461643835,0.05113650185543379,0.03019046905547945,0.1884695539423713,0.10879268319999999,0.2643521213655033,0.1490097879504705,0.05808671020133333,0.026957788187555558
2017-08-26 00:00:00,0.04620106964136986,0.033276880058904106,0.016673801079726026,0.010471149110410959,0.0760154508350685,0.05717582009616438,0.07120308839452055,0.04703333128712329,0.06995117552630135,0.04380980842465753,0.020987139842074364,0.015881459476712326,0.05786705827160959,0.03766358282842466,0.048668657772602736,0.02822817938931507,0.053543848176849325,0.03058944401990868,0.18387891461179975,0.11310505294358053,0.2453134783101609,0.155468480780274,0.05603804514933333,0.02879469372266667
2017-08-27 00:00:00,0.0424214074490411,0.03348779210054794,0.015067373835068494,0.01071053113589041,0.07504125162958904,0.057286482155068486,0.0651074486120548,0.046783689365753424,0.06800189697260274,0.04358644937424658,0.02107428137964775,0.0161019014109589,0.05281157328277397,0.0357569032709589,0.042652491262191776,0.02850724627068493,0.049906350844155255,0.030249525455068493,0.17378299439999056,0.11579365260124706,0.21934406877255516,0.15325974474920792,0.04658366034933333,0.027974535568000003
2017-08-28 00:00:00,0.03933027263369863,0.02975246345835617,0.013356580376712326,0.009411461408767124,0.07587472089945206,0.05611415159643835,0.058263319970136986,0.04247161712136986,0.06675050152739725,0.04346920243068493,0.0216115254665362,0.01566890355968689,0.05092421044571918,0.03391408870626712,0.03745929704328767,0.023393436024931505,0.05138986676105023,0.029002250892465758,0.18501910052537554,0.1114301282580444,0.18470163555521146,0.12760500219433,0.044997762553333334,0.02635404131733333
2017-08-29 00:00:00,0.03971459655205479,0.026437338915890406,0.012451115110136985,0.008299431056438357,0.06431476120109587,0.05040198401369863,0.05748152326684931,0.03751896901342466,0.06286607383150686,0.044899644012328765,0.022238859183757335,0.015954271607827787,0.043440615388767125,0.02983564782342466,0.036161408024383564,0.021501377309315065,0.047903991952374436,0.029584946373881277,0.17753858618085974,0.11276066914755786,0.1945730880637761,0.11943613090258492,0.04745830527511112,0.025078788080888887
2017-08-30 00:00:00,0.041347574345479456,0.028209436479452052,0.012755200751780823,0.00859446442630137,0.06671310022821918,0.04820119952739726,0.06010381029424658,0.03577560161287671,0.057712863475890414,0.03987542680575343,0.02047076542426615,0.015231420732485318,0.04593706805869863,0.029515690031643838,0.03855414319013698,0.020597662898356163,0.04317655253232877,0.02724717826616438,0.16352457677625884,0.10247081212887105,0.2020796019883264,0.1274364890440977,0.045431431518666666,0.022982622441333336
2017-08-31 00:00:00,0.04407666983452055,0.02871638824438356,0.015033759176164384,0.009190269835068493,0.07152041126547946,0.05145919510410959,0.06642403134328767,0.03887282363917808,0.05815768520136986,0.036567149073424655,0.01736586607221135,0.013238397444618395,0.050396687911712326,0.03083120425523972,0.04366121741643836,0.023215911498904108,0.03823488910305936,0.02325510619689498,0.13784245543947093,0.0951699610790175,0.21356243218306137,0.13125821601172127,0.0415843310151111,0.020598770745777775
2017-09-01 00:00:00,0.044881801664657536,0.030462701069589045,0.015323618416712328,0.009735011398356164,0.07114530161726028,0.05008090818082192,0.067672957670137,0.04174448749972603,0.058740180946301374,0.034502658641643834,0.01834696044774951,0.0129760486074364,0.049698906543972604,0.0300921962585274,0.04562776498547945,0.02459342586767123,0.03928882572529681,0.0206618713416895,0.14209121657406712,0.08991551934989137,0.21296895229167365,0.12605863683561647,0.04196043478355556,0.018453633563555557
2017-09-02 00:00:00,0.043399639431780816,0.03366002335287671,0.014945673797260275,0.010075340490410959,0.07074468950054795,0.048811167519726036,0.06699981522794521,0.04259681976,0.060850583474246565,0.03222720352904109,0.018544391025636008,0.011416552047162425,0.0521927744634589,0.030268620242397258,0.04498376869863013,0.02409860682575342,0.041744476595525104,0.020685946412009132,0.15206135230028345,0.07955788332751063,0.2074735429100417,0.10773436100943422,0.04583639126266667,0.013808190091111113
2017-09-03 00:00:00,0.04377211537945205,0.031833894428493145,0.013980102231506848,0.009949705856164382,0.07288081455205478,0.04511474793726027,0.06863283720273972,0.04180892357315069,0.06444811505452054,0.03862865908246575,0.01867371699530333,0.012156038962818003,0.05559760800476028,0.028925385343732877,0.04630914891589041,0.024274789297260273,0.04754220414826485,0.02360156347520548,0.16511129425046767,0.0915926435823146,0.23432800822034547,0.11974997961810606,0.05210494667155555,0.023063487430666663
2017-09-04 00:00:00,0.047859596539178074,0.02925293416356164,0.014064734099999998,0.009568432906849314,0.07538185808246577,0.050726540356712334,0.06648391919013699,0.038302481426575344,0.05931026533917809,0.04390650658465753,0.019557283435420746,0.013666706100391389,0.053445301215650685,0.030362205646438354,0.04445491554027397,0.024229648633698628,0.04428881447872147,0.02936074255474886,0.16767470471275386,0.10030538848751061,0.22500937836712334,0.13397302369979758,0.04909505511555555,0.025536838724444445
2017-09-05 00:00:00,0.042122348665479446,0.03136254548410959,0.014728495364657531,0.009608439137260274,0.07543569799068493,0.05286427557369863,0.07003678613835615,0.041219654552602736,0.06461396298465753,0.0428010641109589,0.020255447306653622,0.013150459974363994,0.05456738385369863,0.03254028962578767,0.04773244761945205,0.02385256993369863,0.048432285337716895,0.027568785282100453,0.17699748083052433,0.10314783198807748,0.2405972954758309,0.1363406565782728,0.055467689984,0.024928269442222224
2017-09-06 00:00:00,0.045660954849315066,0.030662653676986302,0.014760892581369861,0.009885930048767122,0.07506188432931506,0.05252507556109589,0.0713060481679452,0.04243005227041097,0.05925646771808219,0.040203932792876707,0.019581664110176124,0.015049688879452055,0.05425752599537671,0.03203275320349315,0.04950067686328767,0.02606888125123287,0.03981061821141554,0.02754637403863014,0.16077957925658948,0.10366473223299008,0.24412686446148904,0.147137010480953,0.04964774516800001,0.02346731409555556
2017-09-07 00:00:00,0.04372579366767123,0.029496250785479457,0.014308708533424658,0.009812645428767124,0.07255350669150686,0.0515677070030137,0.06945952217780824,0.04326584842575343,0.059251599411232876,0.03557321630027397,0.018116833793150683,0.013180700179843444,0.05251008844085616,0.032032677264143834,0.04804361760356165,0.026689386756438352,0.039387136464018264,0.023640408159999998,0.14707763645223426,0.08429790350599906,0.22601723076774277,0.13355607664252533,0.04806282345822223,0.016611526785777778
2017-09-08 00:00:00,0.04325615552410959,0.029031536410136984,0.013977743437260274,0.009258819684931505,0.07262728712465755,0.04863467276520547,0.06967788614383562,0.04237249376356164,0.06001740389150686,0.032368141012328766,0.01831445026320939,0.012752734508219178,0.05374151811678082,0.030444566089623287,0.04738997590328767,0.02271156934109589,0.04373412990045662,0.01932542448328767,0.15572909673453006,0.08685518617863959,0.233765047034735,0.11658304270916023,0.05180347937022223,0.017139575780444442
