Fecha,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin
2020-12-09 00:00:00,0.9284081,0.49861189999999994,0.3067603,0.1453098,1.6160746000000001,0.7362333,1.1980731000000002,0.5025241,1.2007338,0.45410239999999996,0.3656971,0.0933928,0.8221012999999999,0.2202826,0.48210810000000004,0.1274187,0.6121065,0.20475420000000003,1.8114494000000003,0.29354280000000005,2.2802062,0.5363995999999999,0.3414204,-0.07863719999999999
2020-12-10 00:00:00,1.0977516999999999,0.6815203999999999,0.3495096,0.19891709999999999,1.9205895,0.7853187,1.5145381,0.8400892,1.3344314000000002,1.0402475,0.4034917,0.11968659999999998,1.0221737,0.4652532,0.652915,0.3467574,0.7504548,0.4783799,2.2711072999999997,0.7957865,3.3098570000000005,1.2830975,0.5867975,0.1849113
2020-12-11 00:00:00,1.2222986999999998,0.9400807,0.39124419999999993,0.2690787,2.2257467,1.1198048,1.7728035999999998,1.2380028,1.4691530000000004,1.0794673000000001,0.4068356,0.1568724,1.1868197999999999,0.771908,0.7036290999999999,0.5916994,0.8866885000000001,0.5394873,2.4393742,1.2378352,3.4391909,2.5522131999999997,0.7041663,0.3252128
2020-12-12 00:00:00,1.1869664,0.9843788,0.4365265,0.263866,2.0810182999999998,1.2953094999999997,1.7659694,1.0883772,1.3008121000000001,0.8659894000000001,0.4559635,0.1768689,1.1429056,0.6199423999999999,0.7339616999999999,0.4191603,0.7257324999999999,0.47156159999999997,2.5427594000000004,1.1578889000000003,3.2962444,1.7602434999999998,0.5471999,0.193683
2020-12-13 00:00:00,1.2457392999999999,0.8028567,0.3582942,0.2406693,2.0699726,0.8785079,1.6465224,0.8944879000000001,1.5686644000000003,0.9551787000000003,0.4081806,0.1551614,1.2137589,0.4446047,0.6514905,0.38817309999999994,0.9044109,0.4682423,2.3283101000000004,0.9983521999999999,2.9971579999999998,1.0446110000000002,0.6738633999999999,0.1569001
2020-12-14 00:00:00,1.1684902,0.7390221,0.3531641,0.2308978,1.7290193,0.8796512000000001,1.4812348999999998,0.8569871,1.4405467,0.8567035000000001,0.39885099999999996,0.20748250000000001,1.0126886999999998,0.46730150000000004,0.6798401999999999,0.4385648,0.8924529,0.4953081999999999,2.4650003999999996,1.3730506,3.1291187999999996,1.8622368999999999,0.6667755000000001,0.29482200000000003
2020-12-15 00:00:00,1.0878421999999999,0.6071165,0.35081569999999995,0.16464979999999999,2.0343311,0.8355941,1.5708562000000001,0.7085721,1.2942972,0.6523269,0.4684133,0.22105029999999998,1.0225189000000001,0.26240199999999997,0.6446246999999999,0.30384439999999996,0.7886278,0.40620439999999997,2.7333822999999997,1.2977292999999996,2.782529,1.1686812999999998,0.47959099999999993,0.12310440000000002
2020-12-16 00:00:00,1.0212045,0.48149809999999993,0.3249427,0.1995522,1.7848037,0.6516081,1.266347,0.6357448000000001,1.3725652000000002,0.7655799,0.4365376,0.1554764,1.0608901,0.2729114,0.5983001,0.2818928,0.7827497999999999,0.41359299999999993,2.5859556,1.0529515999999999,2.7136691999999996,0.926969,0.45159189999999994,0.09606249999999998
2020-12-17 00:00:00,1.0428766,0.5970667999999999,0.3390722,0.18697789999999997,1.8863348999999998,0.7512021999999999,1.4181926,0.7422537,1.2989117,0.5705924,0.4160257,0.20331030000000003,1.0245109000000001,0.36507419999999996,0.612356,0.3138657,0.7451952,0.3134632,2.1860373,1.2437870000000002,3.0454711000000003,1.3767603999999998,0.4379478,0.05465129999999999
2020-12-18 00:00:00,1.0723175999999999,0.48069280000000003,0.34005329999999995,0.1671518,1.8616431,0.7517737000000001,1.3265228,0.5790867000000001,1.3729969999999998,0.806122,0.42778950000000004,0.30287909999999996,1.019622,0.2807149,0.528034,0.2385619,0.8050681,0.36122619999999994,2.1270222999999997,1.3879164000000002,2.2520108,0.9968503999999999,0.4404324,0.06488369999999999
2020-12-19 00:00:00,0.9749649,0.5762386,0.3176903,0.1827069,1.7970303,0.677296,1.2940731999999997,0.5913945,1.3965699999999999,0.8224933999999999,0.4242733,0.260734,0.9577812,0.22427869999999997,0.48242009999999996,0.28621099999999994,0.7480705999999999,0.4067437000000001,2.2525599,1.2489996,2.1236438,1.4019256999999998,0.4466054,0.1651851
2020-12-20 00:00:00,1.0464335999999999,0.621531,0.3463977,0.1965583,1.9194610999999997,0.8294247,1.539695,0.7256001000000001,1.3650136,0.7175081,0.442305,0.2252387,1.0464068000000002,0.3910856,0.5557795000000001,0.2862466,0.7610914,0.3766917,2.1147706,1.1270623000000002,2.7781297,1.2227647000000001,0.4528761,0.07286599999999999
2020-12-21 00:00:00,1.0588345000000001,0.525737,0.3580115,0.17846749999999997,1.9068597000000003,0.6550159999999999,1.4763345999999997,0.568954,1.6482893,1.1739868,0.41928499999999996,0.1654258,1.1270589000000002,0.25006799999999996,0.5881538,0.2303288,0.9280373000000001,0.5847051999999999,2.4532883999999995,1.0566359999999997,2.5126422999999996,1.1599617999999998,0.5632424000000001,0.256492
