Fecha,DemReal,N_ano,Clasif_dia,Lab_previo_fest,Lab_post_fest,Huelga_General,A3_TmaxC,A3_TminC,A4_TmaxC,A4_TminC,B3_TmaxC,B3_TminC,B4_TmaxC,B4_TminC,C1_TmaxC,C1_TminC,C2_TmaxC,C2_TminC,C3_TmaxC,C3_TminC,C4_TmaxC,C4_TminC,D1_TmaxC,D1_TminC,D2_TmaxC,D2_TminC,D3_TmaxC,D3_TminC,E1_TmaxC,E1_TminC,Ind_Indust1,Ind_Indust2,Ind_Indust3,Ind_Indust4,Ind_Indust5,Ind_Indust6,Ind_Indust7,Ind_Indust8,Ind_Indust9,Ind_Indust10,Ind_Indust11,Ind_Indust12,Ind_Indust13,Ind_Indust14,Ind_Indust15,Ind_Indust16,Ind_Indust17,Ind_Indust18,Ind_Indust19,Ind_Indust20,Ind_Indust21,Ind_Indust22,Ind_Indust23,Ind_Indust24,Ind_Indust25,Ind_Indust26,Ind_Indust27,Ind_Indust28,Ind_Indust30,Ind_Indust31,Ind_Indust32,Ind_Indust33,Ind_Indust34,Ind_Indust35,Ind_Indust36,Ind_Indust37,Ind_Indust38,Ind_Indust39,Ind_Indust40,Ind_Indust41,Ind_Indust42,Ind_Indust45,Ind_Indust46,Ind_Indust47,Ind_Indust48,Ind_Indust49,Ind_Indust50,Ind_Indust51,Ind_Indust52,Ind_Indust53,Ind_Indust54,Ind_Indust55,Ind_Indust56,Ind_Serv1,Ind_Serv2,Ind_Serv3,Ind_Serv4,Ind_Serv5,Ind_Serv6,Ind_Serv7,Ind_Serv8,Ind_Serv9,Ind_Serv10,Ind_Empleo1,Ind_Empleo2,Ind_Empleo3,Ind_Empleo4,Ind_Cemento,Ind_Precios1,Ind_Precios2,Ind_Precios3,Ind_Precios4,Ind_Precios5,Ind_Precios6,Ind_Precios7,Ind_Precios8,Ind_Precios9,Ind_Precios10,Ind_Precios11,Ind_Precios12,Ind_Precios13,Ind_Precios14,Ind_Fabr1,Ind_Fabr2,Dia_sem_SIN,Dia_sem_COS,N_mes_SIN,N_mes_COS,N_semana_SIN,N_semana_COS,N_dia_mes_SIN,N_dia_mes_COS
2015-03-01,602224.0,2015,No Laborable,0,0,0,0.0295968419465753,0.0167665966835616,0.0092782349424657,0.0045080215287671,0.0591122183561643,0.0239421862347945,0.0466232938115068,0.0163814946821917,0.0442444746356164,0.0296473603610958,0.0122902138381604,0.0056734395686888,0.0378240482986643,0.0117319094516438,0.0260035808046575,0.0093137714769863,0.0311067019476255,0.0185431989786301,0.1016091076852432,0.0458086311819933,0.1434331805168791,0.063556503697153,0.0259058880515555,0.0125068555577777,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8124868780056813,0.5829794791144721,0.0,1.0
2015-03-02,704786.0,2015,Laborable,0,0,0,0.030179059129589,0.0170804341353424,0.0094376241432876,0.0048574249832876,0.0659828803652054,0.0318715835915068,0.0523191020147945,0.0204948538520547,0.034787434779452,0.0281610860928767,0.0154245705540117,0.0083900546823874,0.0434811248127739,0.0168769522464383,0.0273772717663013,0.0115516650909589,0.02606658597621,0.0176577563367579,0.1193416461693434,0.0566212370878507,0.1429585722318523,0.0634927054653484,0.0282522047951111,0.0139175015093333,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.20129852008866006,0.9795299412524945
2015-03-03,709146.0,2015,Laborable,0,0,0,0.029096095209589,0.0168454309745205,0.0088133610232876,0.0050841932276712,0.0479285661120547,0.0294055537967123,0.0438250127517808,0.0203930010673972,0.0339752511852054,0.0223531648871232,0.0120398563551859,0.0063983300215264,0.0364046518577739,0.0164079480125,0.0268515500684931,0.010830460439726,0.0262226170111415,0.01436301048621,0.1030982177439206,0.0500453755260274,0.1418074166288029,0.0629053259888267,0.0292353420457777,0.0096159031795555,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.39435585511331855,0.9189578116202306
2015-03-04,717682.0,2015,Laborable,0,0,0,0.0293794597887671,0.0180571590424657,0.009305973479178,0.004991520349863,0.0514576217564383,0.0254168449983561,0.0435920861153424,0.0221976013920547,0.0331705115717808,0.0166307787005479,0.0101296650483365,0.0034998050172211,0.0378927087207191,0.0136235305173972,0.02827878804,0.0096576946717808,0.0194982639508219,0.0080202031738356,0.0743888573358337,0.0213390588334341,0.1224506173130911,0.037900227722835,0.0173792936831111,-0.0015058280097777,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.5712682150947923,0.8207634412072763
2015-03-05,727008.0,2015,Laborable,0,0,0,0.0244271013142465,0.0134057935136986,0.0089513541684931,0.0038208146838356,0.0467980188567123,0.0172583279665753,0.0390388155002739,0.0161479249613698,0.0381273423542465,0.0115585775369863,0.0136293967559686,0.0029432569446183,0.0309201292332876,0.0052354781221232,0.0225068883257534,0.0048402016964383,0.0215181749553881,0.004866009726621,0.0924875396593197,0.0145593389611903,0.1107305295438951,0.0108864797155449,0.0188477061919999,-0.0050862487884444,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.72479278722912,0.6889669190756866
2015-03-06,719421.0,2015,Laborable,0,0,0,0.0259232886775342,0.008899642329589,0.009133727499726,0.0029314068906849,0.0428751452084931,0.0101266276972602,0.0421169315386301,0.0090081100471232,0.0446705760230137,0.0096879504430136,0.0110623017855185,0.002584775672407,0.0308868031092123,0.0017623807309246,0.0268237434712328,0.0017552238665753,0.0332441490841095,0.0033089829143835,0.0947162725829475,0.0212344626435427,0.1380717474220369,0.0174844875267182,0.0348911883382222,-0.0003397530888888,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.8486442574947509,0.5289640103269624
2015-03-07,631099.0,2015,Laborable,0,0,0,0.0267731713263013,0.0083325351750684,0.009062185589315,0.002951376869863,0.0501984993512328,0.0107289744032876,0.0456637112758904,0.0095466490369863,0.053801091179726,0.0132355394219178,0.0119824182921722,0.0033521673594911,0.0406141809329452,0.0024439448287328,0.0303036715328767,0.0061740751556164,0.04004915363,0.0067972179622831,0.1087405229971374,0.0249235668977893,0.1643451132903156,0.0210678925072543,0.0390812329817777,0.0029845372044444,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.9377521321470804,0.3473052528448203
2015-03-08,583302.0,2015,No Laborable,0,0,0,0.0291579810361643,0.0073816367331506,0.0106070387315068,0.0025360744476712,0.0414007417150685,0.0151476391115068,0.0472551536726027,0.010767696919452,0.0463027041983561,0.0130857172786301,0.0111311944718199,0.003596963786497,0.0338333342396917,0.0058326511022945,0.0332665127463013,0.0056823103336986,0.033692947469589,0.0080405472384931,0.1007261813136986,0.0275534985189135,0.1685129672863609,0.0360194272431447,0.0353459557826666,0.0040720644875555,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8757349421956369,0.48279220273074486,0.9884683243281114,0.1514277775045767
2015-03-09,695048.0,2015,Laborable,0,0,0,0.0281061281641095,0.0132001881454794,0.0084817700243835,0.0035061770583561,0.04666599756,0.0188611642476712,0.0459201767643835,0.0139802126849315,0.0450447846558904,0.0144119091638356,0.0113970752602739,0.004928114067906,0.036629024509315,0.008581855239863,0.0321658864317808,0.007202204779178,0.0362532681743378,0.0046535188703652,0.1133096377098535,0.0340886617368823,0.1609396980586778,0.0399846702957236,0.0366876340755555,0.0025713489853333,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.9987165071710528,-0.05064916883871264
2015-03-10,705867.0,2015,Laborable,0,0,0,0.0306187005775342,0.010923610519178,0.0093721424441095,0.0039510196353424,0.0465366197819178,0.0185593171287671,0.0487037380643835,0.0130605529260273,0.0416962386668493,0.0172752689367123,0.0120999361816046,0.0049092263759295,0.0388342413369178,0.0069165756235958,0.0333079523002739,0.0064423766356164,0.0339783694027397,0.0082948795585844,0.1141600450923287,0.0432112925408124,0.1695076342755688,0.043558701792567,0.0392095234751111,0.0049026524306666,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.9680771188662043,-0.2506525322587204
2015-03-11,701244.0,2015,Laborable,0,0,0,0.0324537835928767,0.0121909310230136,0.0099097806249315,0.0039002429687671,0.0554274970186301,0.0190735220019178,0.0494552950745205,0.0137340439101369,0.0359554321657534,0.0222243330715068,0.012453366946771,0.0045617310692759,0.0424602046382876,0.0082323682914726,0.0333009491572602,0.0077633477049315,0.0275099242561187,0.011051995056073,0.1287915285187718,0.0486930140551629,0.1729699789512805,0.040798207518785,0.0367655127871111,0.0060221345924444,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.8978045395707416,-0.4403941515576344
2015-03-12,697489.0,2015,Laborable,0,0,0,0.0334625669928767,0.0140417426060273,0.0092675430509589,0.0039232712805479,0.060482034729041,0.0211153468284931,0.0467197221057534,0.0138110054019178,0.0374710068482191,0.0182335470230137,0.0130544348855185,0.0059585772152641,0.0431572294251027,0.0098962472486301,0.0309020798046575,0.0075214335271232,0.0289891041394063,0.0096956831134703,0.1156373031582995,0.0405391558525838,0.1662836348709708,0.0503016959086361,0.0348784241337777,0.0056899615297777,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.7907757369376985,-0.6121059825476629
2015-03-13,699986.0,2015,Laborable,0,0,0,0.0282227277082191,0.0169456367758904,0.0091461154649315,0.0041375116520547,0.0452268164364383,0.0244569654657534,0.0386513743408219,0.0183012562019178,0.0345187042413698,0.0175497706827397,0.0112591485048923,0.0057751670962818,0.0335219097807191,0.011210507066678,0.0271035473561643,0.0079756336958904,0.0217589540192694,0.0085724109189497,0.0921078454003495,0.0368600437295323,0.1354557105731269,0.0495506363804645,0.0232680013844444,0.0026104368017777,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.6513724827222223,-0.758758122692791
2015-03-14,643983.0,2015,Laborable,0,0,0,0.026942633879452,0.0127741864682191,0.0090715176764383,0.0038801306273972,0.0390153355567123,0.0207841657345205,0.0378347136276712,0.0124761438561643,0.0295767840638356,0.0133824490723287,0.0081725713136986,0.0029788696956947,0.0291432384615068,0.0089216641400684,0.0245653682386301,0.0071054642112328,0.0161662332531506,0.0045353682569406,0.0623958245706754,0.0130685002066414,0.1055682347463252,0.0310531606622037,0.0152809403817777,-0.0047728329631111,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.48530196253108104,-0.8743466161445821
2015-03-15,601593.0,2015,No Laborable,0,0,0,0.0252246339487671,0.0136135195876712,0.0087443129057534,0.0041174287649315,0.0397017962273972,0.0146900870271232,0.037690078549863,0.0091749904446575,0.0283341006235616,0.0130742541142465,0.0098644990283757,0.0016710554273972,0.026903978304863,0.0042427511342123,0.0228410759931506,0.0028423523953424,0.0153656489317808,0.0057610256752511,0.0686214436045536,0.0079241333552952,0.0809642736838118,0.0126395140908636,0.0093434249564444,-0.0046281844933333,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9266896074318334,0.3758275821142382,0.29936312297335804,-0.9541392564000488
2015-03-16,715193.0,2015,Laborable,0,0,0,0.0276164684964383,0.0119610111742465,0.0083232276331506,0.0034102175775342,0.0394926440769863,0.0153595280523287,0.0369276283775342,0.0107200448575342,0.0377036807810958,0.0074513936682191,0.0088842005855185,0.0034297812686888,0.0275038738513356,0.0053348799178082,0.0241118439246575,0.0034101283531506,0.0239956446458904,0.0054077366230593,0.072727284639811,0.0156149163104865,0.1006303081515664,0.0078106033068016,0.0183653045862222,-0.0060353697755555,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9646355819083586,0.2635871660690676,0.10116832198743228,-0.9948693233918952
2015-03-17,735527.0,2015,Laborable,0,0,0,0.0227766841523287,0.0138974928879452,0.0076374959550684,0.0046352761465753,0.0388662847964383,0.0120973548816438,0.0333891228290411,0.0133926176473972,0.0445444189457534,0.015741206009863,0.011107573074951,0.002597853579452,0.0261110505575684,0.004809317744041,0.0195522442654794,0.0083781889032876,0.0317663053042009,0.0070497856175342,0.0884454552147945,0.0190876914288427,0.1106925034028112,0.0265464409276235,0.0210937693244444,-0.0002794302777777,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9646355819083586,0.2635871660690676,-0.10116832198743204,-0.9948693233918952
2015-03-18,740435.0,2015,Laborable,0,0,0,0.0211594300175342,0.0127982014972602,0.007501832149863,0.0042779715904109,0.0342210899323287,0.0246024252624657,0.0312668584550684,0.0184732444567123,0.0435705849208219,0.0216981455221917,0.0115640902133072,0.007939412783953,0.0207296113809246,0.0113908602087328,0.0166657263684931,0.0086636764052054,0.0268490604246575,0.0118667219056621,0.0753956343405857,0.0395952912699575,0.0724708929188326,0.0325825353343657,0.0169249528497777,0.0046995309355555,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9646355819083586,0.2635871660690676,-0.29936312297335776,-0.9541392564000489
2015-03-19,691756.0,2015,Laborable,0,0,0,0.0223693441947945,0.0146489836260273,0.0082937022054794,0.005076505669315,0.038638250019452,0.0282512320553424,0.037227848149315,0.0203921419852054,0.0413142775383561,0.0243365697057534,0.0130633132003913,0.0075864951859099,0.025877584872089,0.0138415973903767,0.0217944343849315,0.0078048130057534,0.0270630575484018,0.013971762232831,0.0890431400410958,0.0438697339642324,0.0967700527731507,0.0475646187126384,0.0196952903217777,0.007770717976,95.506,90.697,96.644,99.63,99.785,96.745,90.319,72.764,92.504,95.652,95.735,117.556,94.196,93.852,96.93,83.757,86.712,90.093,89.012,98.742,90.713,101.286,91.669,90.404,82.523,96.83,118.406,97.523,108.064,92.303,94.057,98.056,91.977,103.808,93.692,95.867,96.024,98.813,100.949,98.896,94.597,94.361,96.267,94.192,99.511,93.756,98.657,96.615,95.972,103.224,96.112,103.263,66.671,87.561,88.673,90.916,90.368,84.966,85.544,90.177,74.882,90.752,86.657,16705373.0,5892226.0,373623.0,4138530.0,1026.35,99.043,98.232,99.43,89.999,104.821,99.469,100.147,101.077,96.657,99.836,99.237,97.713,98.1,99.043,70.0,369.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9646355819083586,0.2635871660690676,-0.4853019625310808,-0.8743466161445822
